UF,CONSULTOR_USADO,CNPJ_REFERENCIA,EAN,PRODUTO,DISTRIBUIDORA,ESTOQUE,DESCONTO,PF_DIST,PF_FABRICA,PRECO_COM_IMPOSTO,PRECO_SEM_IMPOSTO,DATA_ATUALIZACAO,STATUS,ERRO
PI,GD,45592059000154,7896004713120,Levofloxacino 500 mg Caixa 10 Comprimidos Revestidos,Plusfarma - PI,5.0,0.0,98.81,0.0,11.2,11.2,2026-07-27 07:30:43,OK,
PI,GD,45592059000154,7896004713120,Levofloxacino 500 mg Caixa 10 Comprimidos Revestidos,Panpharma - PI,4.0,0.0,98.81,0.0,13.83,15.17,2026-07-27 07:30:43,OK,
PI,GD,45592059000154,7896004713137,Levofloxacino 500 mg Caixa 7 Comprimidos Revestidos,Plusfarma - PI,77.0,0.0,102.57,0.0,9.76,9.76,2026-07-27 07:30:46,OK,
PI,GD,45592059000154,7896004713137,Levofloxacino 500 mg Caixa 7 Comprimidos Revestidos,Nazaria - PI,12.0,0.0,102.57,0.0,12.49,11.91,2026-07-27 07:30:46,OK,
PI,GD,45592059000154,7896004713182,Ácido Acetilsalicílico 100 mg Display 100 Comprimidos,Plusfarma - PI,11.0,0.0,39.58,0.0,24.51,24.51,2026-07-27 07:30:50,OK,
PI,GD,45592059000154,7896004713182,Ácido Acetilsalicílico 100 mg Display 100 Comprimidos,Panpharma - PI,39.0,0.0,39.58,0.0,26.54,26.1,2026-07-27 07:30:50,OK,
PI,GD,45592059000154,7896004713182,Ácido Acetilsalicílico 100 mg Display 100 Comprimidos,Total Comércio - PI,78.0,0.0,39.58,0.0,26.66,25.43,2026-07-27 07:30:50,OK,
PI,GD,45592059000154,7896004713182,Ácido Acetilsalicílico 100 mg Display 100 Comprimidos,Nazaria - PI,37.0,0.0,39.58,0.0,26.66,25.43,2026-07-27 07:30:50,OK,
PI,GD,45592059000154,7896004713250,Gabapentina 300 mg Caixa 30 Cápsulas,Plusfarma - PI,65.0,0.0,101.37,0.0,24.96,24.96,2026-07-27 07:30:52,OK,
PI,GD,45592059000154,7896004713267,Gabapentina 400 mg Caixa 30 Cápsulas,Panpharma - PI,49.0,0.0,151.55,0.0,30.99,35.61,2026-07-27 07:30:55,OK,
PI,GD,45592059000154,7896004713342,Acetilcisteína 600 mg Caixa 5 g Granulado,Plusfarma - PI,411.0,0.0,69.58,0.0,18.08,18.08,2026-07-27 07:30:58,OK,
PI,GD,45592059000154,7896004713342,Acetilcisteína 600 mg Caixa 5 g Granulado,Panpharma - PI,108.0,0.0,69.58,0.0,22.09,22.46,2026-07-27 07:30:58,OK,
PI,GD,45592059000154,7896004713342,Acetilcisteína 600 mg Caixa 5 g Granulado,Nazaria - PI,362.0,0.0,69.58,0.0,24.42,23.29,2026-07-27 07:30:58,OK,
PI,GD,45592059000154,7896004713342,Acetilcisteína 600 mg Caixa 5 g Granulado,Total Comércio - PI,69.0,0.0,69.58,0.0,24.42,23.29,2026-07-27 07:30:58,OK,
PI,GD,45592059000154,7896004713366,Acetilcisteína 40mg/ml Frasco 120 ml Xarope Adulto,Plusfarma - PI,435.0,0.0,45.03,0.0,10.91,10.91,2026-07-27 07:31:02,OK,
PI,GD,45592059000154,7896004713366,Acetilcisteína 40mg/ml Frasco 120 ml Xarope Adulto,Panpharma - PI,457.0,0.0,45.03,0.0,10.93,11.32,2026-07-27 07:31:02,OK,
PI,GD,45592059000154,7896004713366,Acetilcisteína 40mg/ml Frasco 120 ml Xarope Adulto,Nazaria - PI,1954.0,0.0,45.03,0.0,13.43,12.81,2026-07-27 07:31:02,OK,
PI,GD,45592059000154,7896004713366,Acetilcisteína 40mg/ml Frasco 120 ml Xarope Adulto,Total Comércio - PI,139.0,0.0,45.03,0.0,13.43,12.81,2026-07-27 07:31:02,OK,
PI,GD,45592059000154,7896004713571,Pentoxifilina 400 mg Caixa 30 Comprimidos Revestidos,Plusfarma - PI,38.0,0.0,71.24,0.0,55.82,55.82,2026-07-27 07:31:05,OK,
PI,GD,45592059000154,7896004713571,Pentoxifilina 400 mg Caixa 30 Comprimidos Revestidos,Panpharma - PI,7.0,0.0,71.24,0.0,65.61,63.99,2026-07-27 07:31:05,OK,
PI,GD,45592059000154,7896004713618,Algestona + Estradiol 150+10mg/ml Ampola 1 ml Solução Injetável,Plusfarma - PI,245.0,0.0,13.41,0.0,11.15,11.15,2026-07-27 07:31:08,OK,
PI,GD,45592059000154,7896004713618,Algestona + Estradiol 150+10mg/ml Ampola 1 ml Solução Injetável,Nazaria - PI,422.0,0.0,13.41,0.0,12.23,11.67,2026-07-27 07:31:08,OK,
PI,GD,45592059000154,7896004713618,Algestona + Estradiol 150+10mg/ml Ampola 1 ml Solução Injetável,Total Comércio - PI,92.0,0.0,13.41,0.0,12.23,11.67,2026-07-27 07:31:08,OK,
